0.853237	0.863154	0.855354	0.867679	
0.856726	0.869136	0.860456	0.871263	
0.861086	0.870765	0.865022	0.873183	
0.864967	0.872795	0.868917	0.877372	
0.869482	0.875514	0.873206	0.879852	
0.874415	0.87846	0.878472	0.883154	
0.878638	0.883126	0.882567	0.885389	
0.884309	0.884033	0.88833	0.888752	
0.888571	0.88908	0.892652	0.893843	
0.89292	0.889099	0.897172	0.894061	
0.896889	0.893911	0.900949	0.898654	
0.90226	0.897706	0.906447	0.902586	
0.908144	0.900833	0.912407	0.903526	
0.911675	0.902716	0.916015	0.907747	
0.91644	0.906425	0.920794	0.911464	
0.92138	0.909688	0.925823	0.914827	
0.927321	0.912449	0.931972	0.917875	
0.930453	0.91534	0.936803	0.920454	
0.935664	0.917845	0.940274	0.923163	
0.939845	0.921743	0.944609	0.927228	
0.944312	0.923482	0.949128	0.929021	
0.94533	0.926345	0.951644	0.931735	
0.950294	0.92889	0.955109	0.934338	
0.952344	0.930966	0.95881	0.936669	
0.956759	0.932876	0.963218	0.938618	
0.959832	0.934158	0.96522	0.939982	
0.962047	0.936335	0.96848	0.942212	
0.962933	0.936895	0.969138	0.942518	
0.966272	0.938304	0.972043	0.944257	
0.968321	0.939266	0.974146	0.945281	
0.968943	0.940195	0.975158	0.946175	
0.970148	0.940619	0.976114	0.946623	
0.97081	0.940944	0.976889	0.947068	
0.970419	0.940938	0.976309	0.946857	
0.970419	0.940916	0.976534	0.947076	
0.970713	0.940906	0.976672	0.946901	
0.970026	0.940225	0.975559	0.946322	
0.971	0.940503	0.976474	0.945862	
0.967997	0.939605	0.973367	0.944846	
0.967407	0.938122	0.972925	0.944503	
0.964677	0.937754	0.971021	0.943809	
0.965599	0.937795	0.97197	0.942601	
0.961042	0.936438	0.967544	0.942804	
0.95954	0.935337	0.964056	0.941164	
0.958876	0.934591	0.963678	0.940721	
0.955351	0.934055	0.961637	0.939903	
0.953944	0.932099	0.960187	0.937887	
0.950481	0.932617	0.954563	0.938113	
0.948825	0.930924	0.954994	0.936503	
0.946304	0.929728	0.952272	0.935093	
0.944761	0.929122	0.94823	0.936322	
0.942118	0.928478	0.947787	0.935607	
0.939724	0.927952	0.945172	0.9348	
0.936899	0.928268	0.942315	0.932669	
0.932567	0.928509	0.939971	0.9326	
0.931138	0.928732	0.936197	0.932819	
0.928741	0.927642	0.933409	0.933699	
0.928506	0.927026	0.933226	0.930696	
0.925424	0.92942	0.92975	0.932645	
0.924218	0.926716	0.928589	0.932375	
0.920859	0.926233	0.927556	0.929564	
0.917601	0.930521	0.923445	0.933026	
0.917236	0.923949	0.921322	0.929188	
0.914405	0.928048	0.918003	0.932608	
0.912398	0.927743	0.917697	0.931981	
0.910437	0.925365	0.916265	0.927974	
0.909334	0.927264	0.91269	0.931279	
0.906697	0.924639	0.910099	0.92859	
0.905365	0.924915	0.90864	0.928663	
0.902171	0.925502	0.906571	0.928786	
0.900113	0.922774	0.904659	0.926227	
0.897863	0.92146	0.902377	0.924868	
0.895469	0.923265	0.899717	0.926352	
0.892398	0.919203	0.896426	0.92205	
0.890335	0.919226	0.894413	0.922121	
0.887521	0.915443	0.890971	0.918446	
0.884228	0.913932	0.888177	0.917567	
0.881656	0.911816	0.885069	0.914706	
0.878867	0.912397	0.882241	0.914995	
0.875374	0.907296	0.87885	0.910141	
0.871931	0.9029	0.875514	0.905891	
0.869348	0.904735	0.872455	0.907168	
0.865255	0.897501	0.868799	0.900351	
0.861674	0.893719	0.865786	0.896661	
0.858583	0.888863	0.862129	0.891968	
0.855012	0.883148	0.858621	0.886334	
0.851436	0.883792	0.855711	0.886712	
0.848527	0.878727	0.851989	0.881908	
0.844844	0.873759	0.848438	0.877081	
0.841587	0.87028	0.846416	0.873513	
0.838644	0.865661	0.842143	0.868966	
0.836113	0.861326	0.839949	0.86501	
0.832483	0.858964	0.837687	0.860928	
0.831189	0.851796	0.835038	0.855763	
0.828272	0.850231	0.83208	0.852509	
0.826349	0.845648	0.830271	0.849832	
0.82441	0.843618	0.828346	0.847824	
0.821932	0.838779	0.827961	0.843148	
0.821489	0.833757	0.825845	0.838562	
0.820338	0.829002	0.826894	0.834001	
0.82004	0.827404	0.824537	0.832476	
0.817615	0.825015	0.824097	0.829925	
0.816629	0.823444	0.823222	0.828553	
0.815703	0.820174	0.822504	0.825546	
0.815511	0.819172	0.822399	0.824722	
0.818369	0.815851	0.823024	0.821306	
0.817897	0.81346	0.822751	0.819132	
0.8181	0.813007	0.825238	0.818893	
0.817776	0.81106	0.824887	0.816961	
0.819873	0.81077	0.82504	0.816802	
